0.000000	0.000000
1.000000	0.012690
2.000000	0.028228
3.000000	0.042714
4.000000	0.054296
5.000000	0.064607
6.000000	0.074004
7.000000	0.082790
8.000000	0.091061
9.000000	0.098219
10.000000	0.105043
11.000000	0.111575
12.000000	0.117778
13.000000	0.123804
14.000000	0.129393
15.000000	0.134359
16.000000	0.138980
17.000000	0.143281
18.000000	0.147083
19.000000	0.150901
20.000000	0.154567
21.000000	0.158233
22.000000	0.161713
23.000000	0.165081
24.000000	0.168319
25.000000	0.171355
26.000000	0.174062
27.000000	0.176633
28.000000	0.179147
29.000000	0.181612
30.000000	0.183988
31.000000	0.186306
32.000000	0.188583
33.000000	0.190823
34.000000	0.192939
35.000000	0.194919
36.000000	0.196943
37.000000	0.198960
38.000000	0.200887
39.000000	0.202754
40.000000	0.204629
41.000000	0.206520
42.000000	0.208386
43.000000	0.210095
44.000000	0.211817
45.000000	0.213528
46.000000	0.215132
47.000000	0.216701
48.000000	0.218258
49.000000	0.219848
50.000000	0.221370
51.000000	0.222856
52.000000	0.224355
53.000000	0.225784
54.000000	0.227260
55.000000	0.228710
56.000000	0.230120
57.000000	0.231509
58.000000	0.232870
59.000000	0.234229
60.000000	0.235580
61.000000	0.236911
62.000000	0.238231
63.000000	0.239527
64.000000	0.240828
65.000000	0.242081
66.000000	0.243302
67.000000	0.244545
68.000000	0.245717
69.000000	0.246907
70.000000	0.248106
71.000000	0.249303
72.000000	0.250476
73.000000	0.251630
74.000000	0.252772
75.000000	0.253901
76.000000	0.255058
77.000000	0.256164
78.000000	0.257292
79.000000	0.258380
80.000000	0.259476
81.000000	0.260549
82.000000	0.261624
83.000000	0.262660
84.000000	0.263698
85.000000	0.264725
86.000000	0.265743
87.000000	0.266759
88.000000	0.267779
89.000000	0.268792
90.000000	0.269796
91.000000	0.270796
92.000000	0.271781
93.000000	0.272790
94.000000	0.273776
95.000000	0.274751
96.000000	0.275751
97.000000	0.276704
98.000000	0.277675
99.000000	0.278625
100.000000	0.279536
101.000000	0.280494
102.000000	0.281401
103.000000	0.282321
104.000000	0.283257
105.000000	0.284173
106.000000	0.285084
107.000000	0.285988
108.000000	0.286901
109.000000	0.287788
110.000000	0.288693
111.000000	0.289601
112.000000	0.290485
113.000000	0.291412
114.000000	0.292293
115.000000	0.293168
116.000000	0.294046
117.000000	0.294906
118.000000	0.295760
119.000000	0.296614
120.000000	0.297451
121.000000	0.298301
122.000000	0.299150
123.000000	0.299984
124.000000	0.300825
125.000000	0.301655
126.000000	0.302486
127.000000	0.303319
128.000000	0.304157
129.000000	0.304989
130.000000	0.305814
131.000000	0.306647
132.000000	0.307476
133.000000	0.308277
134.000000	0.309086
135.000000	0.309887
136.000000	0.310686
137.000000	0.311472
138.000000	0.312267
139.000000	0.313054
140.000000	0.313817
141.000000	0.314608
142.000000	0.315379
143.000000	0.316149
144.000000	0.316909
145.000000	0.317685
146.000000	0.318426
147.000000	0.319190
148.000000	0.319965
149.000000	0.320742
150.000000	0.321505
151.000000	0.322258
152.000000	0.323010
153.000000	0.323752
154.000000	0.324487
155.000000	0.325235
156.000000	0.325977
157.000000	0.326723
158.000000	0.327466
159.000000	0.328205
160.000000	0.328928
161.000000	0.329651
162.000000	0.330385
163.000000	0.331125
164.000000	0.331842
165.000000	0.332575
166.000000	0.333308
167.000000	0.334028
168.000000	0.334778
169.000000	0.335498
170.000000	0.336213
171.000000	0.336941
172.000000	0.337647
173.000000	0.338377
174.000000	0.339110
175.000000	0.339829
176.000000	0.340529
177.000000	0.341228
178.000000	0.341947
179.000000	0.342643
180.000000	0.343349
181.000000	0.344072
182.000000	0.344773
183.000000	0.345475
184.000000	0.346199
185.000000	0.346890
186.000000	0.347576
187.000000	0.348287
188.000000	0.348973
189.000000	0.349667
190.000000	0.350353
191.000000	0.351038
192.000000	0.351724
193.000000	0.352407
194.000000	0.353099
195.000000	0.353789
196.000000	0.354460
197.000000	0.355158
198.000000	0.355844
199.000000	0.356511
200.000000	0.357171
201.000000	0.357848
202.000000	0.358527
203.000000	0.359190
204.000000	0.359850
205.000000	0.360531
206.000000	0.361204
207.000000	0.361865
208.000000	0.362528
209.000000	0.363191
210.000000	0.363852
211.000000	0.364534
212.000000	0.365212
213.000000	0.365892
214.000000	0.366551
215.000000	0.367219
216.000000	0.367896
217.000000	0.368540
218.000000	0.369201
219.000000	0.369868
220.000000	0.370523
221.000000	0.371172
222.000000	0.371821
223.000000	0.372480
224.000000	0.373131
225.000000	0.373777
226.000000	0.374427
227.000000	0.375097
228.000000	0.375755
229.000000	0.376417
230.000000	0.377064
231.000000	0.377698
232.000000	0.378329
233.000000	0.378964
234.000000	0.379611
235.000000	0.380240
236.000000	0.380871
237.000000	0.381521
238.000000	0.382162
239.000000	0.382796
240.000000	0.383455
241.000000	0.384093
242.000000	0.384715
243.000000	0.385342
244.000000	0.385969
245.000000	0.386601
246.000000	0.387232
247.000000	0.387868
248.000000	0.388492
249.000000	0.389117
250.000000	0.389725
251.000000	0.390349
252.000000	0.390989
253.000000	0.391614
254.000000	0.392215
255.000000	0.392852
256.000000	0.393468
257.000000	0.394093
258.000000	0.394722
259.000000	0.395347
260.000000	0.395957
261.000000	0.396574
262.000000	0.397192
263.000000	0.397824
264.000000	0.398444
265.000000	0.399042
266.000000	0.399639
267.000000	0.400254
268.000000	0.400884
269.000000	0.401483
270.000000	0.402092
271.000000	0.402697
272.000000	0.403317
273.000000	0.403923
274.000000	0.404529
275.000000	0.405138
276.000000	0.405743
277.000000	0.406343
278.000000	0.406944
279.000000	0.407540
280.000000	0.408149
281.000000	0.408751
282.000000	0.409362
283.000000	0.409960
284.000000	0.410563
285.000000	0.411157
286.000000	0.411745
287.000000	0.412346
288.000000	0.412931
289.000000	0.413516
290.000000	0.414127
291.000000	0.414732
292.000000	0.415328
293.000000	0.415926
294.000000	0.416525
295.000000	0.417110
296.000000	0.417709
297.000000	0.418298
298.000000	0.418898
299.000000	0.419503
300.000000	0.420090
301.000000	0.420670
302.000000	0.421253
303.000000	0.421821
304.000000	0.422412
305.000000	0.422989
306.000000	0.423572
307.000000	0.424153
308.000000	0.424733
309.000000	0.425344
310.000000	0.425918
311.000000	0.426496
312.000000	0.427079
313.000000	0.427652
314.000000	0.428247
315.000000	0.428817
316.000000	0.429398
317.000000	0.429974
318.000000	0.430544
319.000000	0.431116
320.000000	0.431696
321.000000	0.432269
322.000000	0.432853
323.000000	0.433443
324.000000	0.434011
325.000000	0.434588
326.000000	0.435158
327.000000	0.435741
328.000000	0.436302
329.000000	0.436870
330.000000	0.437444
331.000000	0.438013
332.000000	0.438564
333.000000	0.439139
334.000000	0.439717
335.000000	0.440285
336.000000	0.440868
337.000000	0.441434
338.000000	0.442003
339.000000	0.442559
340.000000	0.443126
341.000000	0.443685
342.000000	0.444260
343.000000	0.444816
344.000000	0.445382
345.000000	0.445947
346.000000	0.446495
347.000000	0.447046
348.000000	0.447576
349.000000	0.448124
350.000000	0.448670
351.000000	0.449224
352.000000	0.449773
353.000000	0.450329
354.000000	0.450884
355.000000	0.451418
356.000000	0.451979
357.000000	0.452537
358.000000	0.453085
359.000000	0.453630
360.000000	0.454183
361.000000	0.454724
362.000000	0.455267
363.000000	0.455828
364.000000	0.456377
365.000000	0.456918
366.000000	0.457466
367.000000	0.458003
368.000000	0.458547
369.000000	0.459070
370.000000	0.459617
371.000000	0.460176
372.000000	0.460726
373.000000	0.461271
374.000000	0.461817
375.000000	0.462359
376.000000	0.462899
377.000000	0.463430
378.000000	0.463964
379.000000	0.464496
380.000000	0.465033
381.000000	0.465568
382.000000	0.466112
383.000000	0.466664
384.000000	0.467206
385.000000	0.467754
386.000000	0.468289
387.000000	0.468820
388.000000	0.469353
389.000000	0.469899
390.000000	0.470442
391.000000	0.470969
392.000000	0.471501
393.000000	0.472022
394.000000	0.472545
395.000000	0.473072
396.000000	0.473606
397.000000	0.474127
398.000000	0.474659
399.000000	0.475188
400.000000	0.475715
401.000000	0.476254
402.000000	0.476791
403.000000	0.477316
404.000000	0.477851
405.000000	0.478395
406.000000	0.478916
407.000000	0.479447
408.000000	0.479973
409.000000	0.480515
410.000000	0.481051
411.000000	0.481598
412.000000	0.482114
413.000000	0.482643
414.000000	0.483159
415.000000	0.483677
416.000000	0.484186
417.000000	0.484700
418.000000	0.485206
419.000000	0.485718
420.000000	0.486246
421.000000	0.486772
422.000000	0.487290
423.000000	0.487796
424.000000	0.488310
425.000000	0.488826
426.000000	0.489328
427.000000	0.489840
428.000000	0.490343
429.000000	0.490874
430.000000	0.491399
431.000000	0.491910
432.000000	0.492417
433.000000	0.492927
434.000000	0.493435
435.000000	0.493958
436.000000	0.494461
437.000000	0.494976
438.000000	0.495491
439.000000	0.496009
440.000000	0.496519
441.000000	0.497019
442.000000	0.497538
443.000000	0.498037
444.000000	0.498547
445.000000	0.499053
446.000000	0.499566
447.000000	0.500067
448.000000	0.500568
449.000000	0.501084
450.000000	0.501593
451.000000	0.502101
452.000000	0.502607
453.000000	0.503111
454.000000	0.503603
455.000000	0.504097
456.000000	0.504591
457.000000	0.505073
458.000000	0.505565
459.000000	0.506066
460.000000	0.506544
461.000000	0.507049
462.000000	0.507535
463.000000	0.508031
464.000000	0.508533
465.000000	0.509023
466.000000	0.509515
467.000000	0.510016
468.000000	0.510523
469.000000	0.511021
470.000000	0.511512
471.000000	0.512017
472.000000	0.512501
473.000000	0.512997
474.000000	0.513491
475.000000	0.513988
476.000000	0.514475
477.000000	0.514972
478.000000	0.515469
479.000000	0.515943
480.000000	0.516439
481.000000	0.516933
482.000000	0.517415
483.000000	0.517896
484.000000	0.518374
485.000000	0.518846
486.000000	0.519336
487.000000	0.519839
488.000000	0.520324
489.000000	0.520809
490.000000	0.521286
491.000000	0.521772
492.000000	0.522252
493.000000	0.522732
494.000000	0.523208
495.000000	0.523684
496.000000	0.524174
497.000000	0.524653
498.000000	0.525134
499.000000	0.525631
500.000000	0.526112
501.000000	0.526581
502.000000	0.527058
503.000000	0.527528
504.000000	0.528000
505.000000	0.528481
506.000000	0.528954
507.000000	0.529436
508.000000	0.529909
509.000000	0.530375
510.000000	0.530847
511.000000	0.531320
512.000000	0.531789
513.000000	0.532262
514.000000	0.532736
515.000000	0.533209
516.000000	0.533678
517.000000	0.534154
518.000000	0.534621
519.000000	0.535087
520.000000	0.535564
521.000000	0.536045
522.000000	0.536528
523.000000	0.536997
524.000000	0.537460
525.000000	0.537933
526.000000	0.538393
527.000000	0.538869
528.000000	0.539335
529.000000	0.539795
530.000000	0.540264
531.000000	0.540731
532.000000	0.541183
533.000000	0.541644
534.000000	0.542103
535.000000	0.542578
536.000000	0.543044
537.000000	0.543507
538.000000	0.543960
539.000000	0.544419
540.000000	0.544893
541.000000	0.545360
542.000000	0.545826
543.000000	0.546294
544.000000	0.546759
545.000000	0.547233
546.000000	0.547691
547.000000	0.548146
548.000000	0.548600
549.000000	0.549062
550.000000	0.549516
551.000000	0.549965
552.000000	0.550419
553.000000	0.550877
554.000000	0.551330
555.000000	0.551778
556.000000	0.552239
557.000000	0.552702
558.000000	0.553148
559.000000	0.553593
560.000000	0.554039
561.000000	0.554489
562.000000	0.554938
563.000000	0.555394
564.000000	0.555850
565.000000	0.556309
566.000000	0.556767
567.000000	0.557207
568.000000	0.557656
569.000000	0.558108
570.000000	0.558559
571.000000	0.559014
572.000000	0.559470
573.000000	0.559914
574.000000	0.560367
575.000000	0.560813
576.000000	0.561271
577.000000	0.561719
578.000000	0.562158
579.000000	0.562601
580.000000	0.563048
581.000000	0.563499
582.000000	0.563951
583.000000	0.564393
584.000000	0.564842
585.000000	0.565283
586.000000	0.565728
587.000000	0.566169
588.000000	0.566602
589.000000	0.567045
590.000000	0.567483
591.000000	0.567920
592.000000	0.568358
593.000000	0.568802
594.000000	0.569256
595.000000	0.569700
596.000000	0.570147
597.000000	0.570585
598.000000	0.571027
599.000000	0.571466
600.000000	0.571894
601.000000	0.572331
602.000000	0.572773
603.000000	0.573197
604.000000	0.573627
605.000000	0.574067
606.000000	0.574500
607.000000	0.574944
608.000000	0.575375
609.000000	0.575811
610.000000	0.576244
611.000000	0.576673
612.000000	0.577116
613.000000	0.577551
614.000000	0.577985
615.000000	0.578413
616.000000	0.578841
617.000000	0.579274
618.000000	0.579705
619.000000	0.580132
620.000000	0.580563
621.000000	0.581004
622.000000	0.581438
623.000000	0.581871
624.000000	0.582311
625.000000	0.582743
626.000000	0.583179
627.000000	0.583594
628.000000	0.584026
629.000000	0.584452
630.000000	0.584875
631.000000	0.585296
632.000000	0.585724
633.000000	0.586152
634.000000	0.586578
635.000000	0.586998
636.000000	0.587430
637.000000	0.587846
638.000000	0.588276
639.000000	0.588688
640.000000	0.589104
641.000000	0.589540
642.000000	0.589970
643.000000	0.590389
644.000000	0.590805
645.000000	0.591222
646.000000	0.591640
647.000000	0.592063
648.000000	0.592485
649.000000	0.592907
650.000000	0.593325
651.000000	0.593735
652.000000	0.594159
653.000000	0.594582
654.000000	0.595001
655.000000	0.595410
656.000000	0.595823
657.000000	0.596240
658.000000	0.596661
659.000000	0.597064
660.000000	0.597482
661.000000	0.597901
662.000000	0.598308
663.000000	0.598726
664.000000	0.599141
665.000000	0.599559
666.000000	0.599974
667.000000	0.600380
668.000000	0.600786
669.000000	0.601208
670.000000	0.601619
671.000000	0.602032
672.000000	0.602443
673.000000	0.602851
674.000000	0.603261
675.000000	0.603666
676.000000	0.604076
677.000000	0.604494
678.000000	0.604897
679.000000	0.605303
680.000000	0.605718
681.000000	0.606130
682.000000	0.606543
683.000000	0.606951
684.000000	0.607360
685.000000	0.607766
686.000000	0.608171
687.000000	0.608580
688.000000	0.608993
689.000000	0.609406
690.000000	0.609810
691.000000	0.610223
692.000000	0.610626
693.000000	0.611027
694.000000	0.611423
695.000000	0.611829
696.000000	0.612226
697.000000	0.612626
698.000000	0.613023
699.000000	0.613430
700.000000	0.613840
701.000000	0.614244
702.000000	0.614630
703.000000	0.615030
704.000000	0.615430
705.000000	0.615831
706.000000	0.616227
707.000000	0.616622
708.000000	0.617027
709.000000	0.617425
710.000000	0.617825
711.000000	0.618231
712.000000	0.618629
713.000000	0.619034
714.000000	0.619431
715.000000	0.619834
716.000000	0.620237
717.000000	0.620633
718.000000	0.621033
719.000000	0.621429
720.000000	0.621813
721.000000	0.622199
722.000000	0.622595
723.000000	0.622991
724.000000	0.623374
725.000000	0.623754
726.000000	0.624155
727.000000	0.624541
728.000000	0.624936
729.000000	0.625322
730.000000	0.625719
731.000000	0.626111
732.000000	0.626513
733.000000	0.626909
734.000000	0.627311
735.000000	0.627699
736.000000	0.628097
737.000000	0.628485
738.000000	0.628874
739.000000	0.629266
740.000000	0.629653
741.000000	0.630037
742.000000	0.630423
743.000000	0.630803
744.000000	0.631183
745.000000	0.631566
746.000000	0.631955
747.000000	0.632339
748.000000	0.632734
749.000000	0.633127
750.000000	0.633514
751.000000	0.633902
752.000000	0.634289
753.000000	0.634678
754.000000	0.635070
755.000000	0.635459
756.000000	0.635847
757.000000	0.636234
758.000000	0.636623
759.000000	0.637007
760.000000	0.637388
761.000000	0.637771
762.000000	0.638150
763.000000	0.638528
764.000000	0.638911
765.000000	0.639294
766.000000	0.639671
767.000000	0.640052
768.000000	0.640435
769.000000	0.640815
770.000000	0.641198
771.000000	0.641579
772.000000	0.641965
773.000000	0.642357
774.000000	0.642723
775.000000	0.643102
776.000000	0.643487
777.000000	0.643853
778.000000	0.644225
779.000000	0.644610
780.000000	0.644985
781.000000	0.645365
782.000000	0.645741
783.000000	0.646116
784.000000	0.646486
785.000000	0.646861
786.000000	0.647236
787.000000	0.647609
788.000000	0.647986
789.000000	0.648358
790.000000	0.648739
791.000000	0.649114
792.000000	0.649491
793.000000	0.649870
794.000000	0.650234
795.000000	0.650609
796.000000	0.650989
797.000000	0.651358
798.000000	0.651729
799.000000	0.652100
800.000000	0.652466
801.000000	0.652840
802.000000	0.653201
803.000000	0.653574
804.000000	0.653943
805.000000	0.654313
806.000000	0.654678
807.000000	0.655036
808.000000	0.655401
809.000000	0.655763
810.000000	0.656130
811.000000	0.656497
812.000000	0.656860
813.000000	0.657223
814.000000	0.657593
815.000000	0.657967
